,Path,Age,Sex,Race
14615,UTKFace/35_0_1_20170109002946255.jpg.chip.jpg,35,0,1
14616,UTKFace/16_1_2_20170116162343874.jpg.chip.jpg,16,1,2
14617,UTKFace/22_1_2_20170116162853367.jpg.chip.jpg,22,1,2
14618,UTKFace/27_0_3_20170119193236801.jpg.chip.jpg,27,0,3
14619,UTKFace/25_1_3_20170117141259263.jpg.chip.jpg,25,1,3
14620,UTKFace/37_0_0_20170104210303340.jpg.chip.jpg,37,0,0
14621,UTKFace/3_0_0_20170110212752045.jpg.chip.jpg,3,0,0
14622,UTKFace/1_1_3_20161219224539488.jpg.chip.jpg,1,1,3
14623,UTKFace/65_0_1_20170120222929626.jpg.chip.jpg,65,0,1
14624,UTKFace/1_1_2_20161219153429836.jpg.chip.jpg,1,1,2
14625,UTKFace/21_1_0_20170117142612442.jpg.chip.jpg,21,1,0
14626,UTKFace/39_1_0_20170105001220803.jpg.chip.jpg,39,1,0
14627,UTKFace/18_1_0_20170109214216731.jpg.chip.jpg,18,1,0
14628,UTKFace/46_0_3_20170119195012113.jpg.chip.jpg,46,0,3
14629,UTKFace/23_1_0_20170111182452759.jpg.chip.jpg,23,1,0
14630,UTKFace/26_1_2_20170116183752068.jpg.chip.jpg,26,1,2
14631,UTKFace/40_0_2_20170116192745755.jpg.chip.jpg,40,0,2
14632,UTKFace/70_0_0_20170120223159907.jpg.chip.jpg,70,0,0
14633,UTKFace/3_0_1_20170110213455106.jpg.chip.jpg,3,0,1
14634,UTKFace/27_1_2_20170116162015711.jpg.chip.jpg,27,1,2
14635,UTKFace/21_1_3_20170117142510610.jpg.chip.jpg,21,1,3
14636,UTKFace/55_1_3_20170117154725038.jpg.chip.jpg,55,1,3
14637,UTKFace/26_1_1_20170117141807232.jpg.chip.jpg,26,1,1
14638,UTKFace/13_1_0_20170109204048554.jpg.chip.jpg,13,1,0
14639,UTKFace/20_1_1_20170116003433569.jpg.chip.jpg,20,1,1
14640,UTKFace/34_0_0_20170117182629797.jpg.chip.jpg,34,0,0
14641,UTKFace/35_0_0_20170117170519707.jpg.chip.jpg,35,0,0
14642,UTKFace/4_1_0_20170109192828745.jpg.chip.jpg,4,1,0
14643,UTKFace/35_1_0_20170119153703606.jpg.chip.jpg,35,1,0
14644,UTKFace/2_0_0_20161219163848775.jpg.chip.jpg,2,0,0
14645,UTKFace/43_0_3_20170119204553167.jpg.chip.jpg,43,0,3
14646,UTKFace/31_1_1_20170116234434494.jpg.chip.jpg,31,1,1
14647,UTKFace/35_1_0_20170117140823431.jpg.chip.jpg,35,1,0
14648,UTKFace/26_1_0_20170116153206969.jpg.chip.jpg,26,1,0
14649,UTKFace/34_0_2_20170117182658629.jpg.chip.jpg,34,0,2
14650,UTKFace/36_1_0_20170117183326086.jpg.chip.jpg,36,1,0
14651,UTKFace/21_1_4_20170103225020282.jpg.chip.jpg,21,1,4
14652,UTKFace/1_1_0_20161219221127151.jpg.chip.jpg,1,1,0
14653,UTKFace/39_0_0_20170117154224460.jpg.chip.jpg,39,0,0
14654,UTKFace/30_0_0_20170117191438986.jpg.chip.jpg,30,0,0
14655,UTKFace/30_1_2_20170116163642750.jpg.chip.jpg,30,1,2
14656,UTKFace/26_1_0_20170113210127127.jpg.chip.jpg,26,1,0
14657,UTKFace/43_0_3_20170119171523303.jpg.chip.jpg,43,0,3
14658,UTKFace/34_0_4_20170104000728781.jpg.chip.jpg,34,0,4
14659,UTKFace/41_1_0_20170109012224846.jpg.chip.jpg,41,1,0
14660,UTKFace/28_0_1_20170117015454368.jpg.chip.jpg,28,0,1
14661,UTKFace/31_1_1_20170117135704010.jpg.chip.jpg,31,1,1
14662,UTKFace/31_0_2_20170116170847276.jpg.chip.jpg,31,0,2
14663,UTKFace/38_1_1_20170113183519287.jpg.chip.jpg,38,1,1
14664,UTKFace/20_0_1_20170113132537718.jpg.chip.jpg,20,0,1
14665,UTKFace/8_1_2_20161219163612574.jpg.chip.jpg,8,1,2
14666,UTKFace/26_1_1_20170112210842781.jpg.chip.jpg,26,1,1
14667,UTKFace/26_0_1_20170116221029791.jpg.chip.jpg,26,0,1
14668,UTKFace/35_1_2_20170117183042510.jpg.chip.jpg,35,1,2
14669,UTKFace/68_1_0_20170110143337087.jpg.chip.jpg,68,1,0
14670,UTKFace/28_1_2_20170116171525335.jpg.chip.jpg,28,1,2
14671,UTKFace/35_1_2_20170116184621951.jpg.chip.jpg,35,1,2
14672,UTKFace/60_1_3_20170109141933202.jpg.chip.jpg,60,1,3
14673,UTKFace/38_1_4_20170117203733760.jpg.chip.jpg,38,1,4
14674,UTKFace/26_0_3_20170119183930502.jpg.chip.jpg,26,0,3
14675,UTKFace/35_0_0_20170117135011230.jpg.chip.jpg,35,0,0
14676,UTKFace/47_0_0_20170119175343739.jpg.chip.jpg,47,0,0
14677,UTKFace/28_0_4_20170117190111300.jpg.chip.jpg,28,0,4
14678,UTKFace/39_1_0_20170104183924038.jpg.chip.jpg,39,1,0
14679,UTKFace/23_1_1_20170103212737732.jpg.chip.jpg,23,1,1
14680,UTKFace/11_0_0_20170110220657089.jpg.chip.jpg,11,0,0
14681,UTKFace/32_0_0_20170117182416733.jpg.chip.jpg,32,0,0
14682,UTKFace/50_1_0_20170110141207224.jpg.chip.jpg,50,1,0
14683,UTKFace/29_1_3_20170116162100478.jpg.chip.jpg,29,1,3
14684,UTKFace/19_1_0_20170105183441000.jpg.chip.jpg,19,1,0
14685,UTKFace/10_1_1_20170109202938302.jpg.chip.jpg,10,1,1
14686,UTKFace/40_1_0_20170117091845090.jpg.chip.jpg,40,1,0
14687,UTKFace/1_0_4_20170110212923157.jpg.chip.jpg,1,0,4
14688,UTKFace/30_0_0_20170117144022715.jpg.chip.jpg,30,0,0
14689,UTKFace/68_0_2_20170116193548368.jpg.chip.jpg,68,0,2
14690,UTKFace/27_1_3_20170104235750836.jpg.chip.jpg,27,1,3
14691,UTKFace/5_0_3_20161220223210595.jpg.chip.jpg,5,0,3
14692,UTKFace/53_0_0_20170104210640915.jpg.chip.jpg,53,0,0
14693,UTKFace/1_1_4_20170109193938953.jpg.chip.jpg,1,1,4
14694,UTKFace/35_0_0_20170120224033278.jpg.chip.jpg,35,0,0
14695,UTKFace/35_1_0_20170113001200131.jpg.chip.jpg,35,1,0
14696,UTKFace/26_0_1_20170116233450112.jpg.chip.jpg,26,0,1
14697,UTKFace/25_0_0_20170104011143168.jpg.chip.jpg,25,0,0
14698,UTKFace/26_0_4_20170104200600267.jpg.chip.jpg,26,0,4
14699,UTKFace/40_0_0_20170117151322627.jpg.chip.jpg,40,0,0
14700,UTKFace/36_1_3_20170109141235854.jpg.chip.jpg,36,1,3
14701,UTKFace/68_0_3_20170119184302094.jpg.chip.jpg,68,0,3
14702,UTKFace/24_0_1_20170114030404017.jpg.chip.jpg,24,0,1
14703,UTKFace/40_1_0_20170104185155934.jpg.chip.jpg,40,1,0
14704,UTKFace/37_0_1_20170117143125092.jpg.chip.jpg,37,0,1
14705,UTKFace/50_1_0_20170117155921969.jpg.chip.jpg,50,1,0
14706,UTKFace/24_1_0_20170105000615467.jpg.chip.jpg,24,1,0
14707,UTKFace/29_0_1_20170117022435965.jpg.chip.jpg,29,0,1
14708,UTKFace/24_0_2_20170119165700590.jpg.chip.jpg,24,0,2
14709,UTKFace/26_1_0_20170117003247198.jpg.chip.jpg,26,1,0
14710,UTKFace/49_1_0_20170104185034878.jpg.chip.jpg,49,1,0
14711,UTKFace/24_1_2_20170116173417614.jpg.chip.jpg,24,1,2
14712,UTKFace/54_1_3_20170109150539338.jpg.chip.jpg,54,1,3
14713,UTKFace/12_1_0_20170109205056743.jpg.chip.jpg,12,1,0
14714,UTKFace/16_1_0_20170103201016775.jpg.chip.jpg,16,1,0
14715,UTKFace/28_1_1_20170116225020910.jpg.chip.jpg,28,1,1
14716,UTKFace/53_1_4_20170117204301062.jpg.chip.jpg,53,1,4
14717,UTKFace/18_1_4_20170117185609466.jpg.chip.jpg,18,1,4
14718,UTKFace/36_0_0_20170117183315158.jpg.chip.jpg,36,0,0
14719,UTKFace/50_0_0_20170111201507166.jpg.chip.jpg,50,0,0
14720,UTKFace/25_1_0_20170103180657288.jpg.chip.jpg,25,1,0
14721,UTKFace/52_0_3_20170109142447723.jpg.chip.jpg,52,0,3
14722,UTKFace/31_1_1_20170116023825964.jpg.chip.jpg,31,1,1
14723,UTKFace/35_0_3_20170119201215829.jpg.chip.jpg,35,0,3
14724,UTKFace/25_1_0_20170112205049764.jpg.chip.jpg,25,1,0
14725,UTKFace/20_0_0_20170105184038831.jpg.chip.jpg,20,0,0
14726,UTKFace/35_0_3_20170104215607486.jpg.chip.jpg,35,0,3
14727,UTKFace/21_1_2_20170116164805815.jpg.chip.jpg,21,1,2
14728,UTKFace/57_1_0_20170120133336768.jpg.chip.jpg,57,1,0
14729,UTKFace/41_0_3_20170104215454077.jpg.chip.jpg,41,0,3
14730,UTKFace/26_1_1_20170116153240337.jpg.chip.jpg,26,1,1
14731,UTKFace/46_1_0_20170105162245243.jpg.chip.jpg,46,1,0
14732,UTKFace/40_0_3_20170119205347547.jpg.chip.jpg,40,0,3
14733,UTKFace/36_0_1_20170116195829062.jpg.chip.jpg,36,0,1
14734,UTKFace/54_1_0_20170117171650996.jpg.chip.jpg,54,1,0
14735,UTKFace/84_1_0_20170120230440130.jpg.chip.jpg,84,1,0
14736,UTKFace/38_0_0_20170116190022195.jpg.chip.jpg,38,0,0
14737,UTKFace/80_0_0_20170117175542908.jpg.chip.jpg,80,0,0
14738,UTKFace/35_0_0_20170120220544849.jpg.chip.jpg,35,0,0
14739,UTKFace/1_0_3_20161219225654600.jpg.chip.jpg,1,0,3
14740,UTKFace/1_0_2_20161219154024292.jpg.chip.jpg,1,0,2
14741,UTKFace/31_1_1_20170114031519531.jpg.chip.jpg,31,1,1
14742,UTKFace/1_0_2_20161219160450054.jpg.chip.jpg,1,0,2
14743,UTKFace/20_0_0_20170117134248038.jpg.chip.jpg,20,0,0
14744,UTKFace/10_1_0_20170109203427416.jpg.chip.jpg,10,1,0
14745,UTKFace/8_1_2_20161219194234250.jpg.chip.jpg,8,1,2
14746,UTKFace/20_1_0_20170117150259426.jpg.chip.jpg,20,1,0
14747,UTKFace/85_1_0_20170110183728036.jpg.chip.jpg,85,1,0
14748,UTKFace/61_0_1_20170113190738584.jpg.chip.jpg,61,0,1
14749,UTKFace/28_0_3_20170119194816922.jpg.chip.jpg,28,0,3
14750,UTKFace/60_1_0_20170110143332456.jpg.chip.jpg,60,1,0
14751,UTKFace/18_0_0_20170117140123048.jpg.chip.jpg,18,0,0
14752,UTKFace/1_0_2_20161219161855278.jpg.chip.jpg,1,0,2
14753,UTKFace/45_0_0_20170117185032873.jpg.chip.jpg,45,0,0
14754,UTKFace/35_1_2_20170109010122762.jpg.chip.jpg,35,1,2
14755,UTKFace/21_1_1_20170117193624604.jpg.chip.jpg,21,1,1
14756,UTKFace/30_0_0_20170117144600491.jpg.chip.jpg,30,0,0
14757,UTKFace/16_0_0_20170110231814139.jpg.chip.jpg,16,0,0
14758,UTKFace/29_1_0_20170116220908902.jpg.chip.jpg,29,1,0
14759,UTKFace/58_0_0_20170111204759653.jpg.chip.jpg,58,0,0
14760,UTKFace/25_1_0_20170117151341916.jpg.chip.jpg,25,1,0
14761,UTKFace/53_0_0_20170104212355436.jpg.chip.jpg,53,0,0
14762,UTKFace/48_0_3_20170119205336640.jpg.chip.jpg,48,0,3
14763,UTKFace/1_0_2_20161219204010237.jpg.chip.jpg,1,0,2
14764,UTKFace/28_0_1_20170103225933161.jpg.chip.jpg,28,0,1
14765,UTKFace/38_1_0_20170117184753856.jpg.chip.jpg,38,1,0
14766,UTKFace/30_1_0_20170117094404388.jpg.chip.jpg,30,1,0
14767,UTKFace/52_0_0_20170117135533022.jpg.chip.jpg,52,0,0
14768,UTKFace/32_0_1_20170117182323820.jpg.chip.jpg,32,0,1
14769,UTKFace/65_1_0_20170110151430189.jpg.chip.jpg,65,1,0
14770,UTKFace/20_1_4_20161223230110540.jpg.chip.jpg,20,1,4
14771,UTKFace/25_0_4_20170113180523812.jpg.chip.jpg,25,0,4
14772,UTKFace/6_0_0_20170110215629811.jpg.chip.jpg,6,0,0
14773,UTKFace/40_0_0_20170116233131287.jpg.chip.jpg,40,0,0
14774,UTKFace/16_1_0_20170109212959831.jpg.chip.jpg,16,1,0
14775,UTKFace/1_0_2_20161219194811588.jpg.chip.jpg,1,0,2
14776,UTKFace/26_0_3_20170119153339006.jpg.chip.jpg,26,0,3
14777,UTKFace/26_1_3_20170117154635126.jpg.chip.jpg,26,1,3
14778,UTKFace/37_0_0_20170117130056233.jpg.chip.jpg,37,0,0
14779,UTKFace/21_1_2_20170109132112364.jpg.chip.jpg,21,1,2
14780,UTKFace/8_1_1_20170116153005352.jpg.chip.jpg,8,1,1
14781,UTKFace/55_0_0_20170117175529999.jpg.chip.jpg,55,0,0
14782,UTKFace/26_1_0_20170117152659255.jpg.chip.jpg,26,1,0
14783,UTKFace/1_1_0_20170109190937434.jpg.chip.jpg,1,1,0
14784,UTKFace/85_1_0_20170110182028892.jpg.chip.jpg,85,1,0
14785,UTKFace/29_1_0_20170114031410630.jpg.chip.jpg,29,1,0
14786,UTKFace/64_0_0_20170104183732293.jpg.chip.jpg,64,0,0
14787,UTKFace/72_1_0_20170110175340308.jpg.chip.jpg,72,1,0
14788,UTKFace/26_0_3_20170119183545783.jpg.chip.jpg,26,0,3
14789,UTKFace/52_0_0_20170117163200514.jpg.chip.jpg,52,0,0
14790,UTKFace/22_1_1_20170114033252419.jpg.chip.jpg,22,1,1
14791,UTKFace/31_0_0_20170114034207474.jpg.chip.jpg,31,0,0
14792,UTKFace/80_0_0_20170117172944233.jpg.chip.jpg,80,0,0
14793,UTKFace/74_1_0_20170120223651118.jpg.chip.jpg,74,1,0
14794,UTKFace/1_0_3_20161220220411577.jpg.chip.jpg,1,0,3
14795,UTKFace/29_0_0_20170105163908828.jpg.chip.jpg,29,0,0
14796,UTKFace/42_0_2_20170109012231207.jpg.chip.jpg,42,0,2
14797,UTKFace/68_0_0_20170104213159413.jpg.chip.jpg,68,0,0
14798,UTKFace/54_0_0_20170117204552448.jpg.chip.jpg,54,0,0
14799,UTKFace/5_1_2_20161219190317906.jpg.chip.jpg,5,1,2
14800,UTKFace/78_0_1_20170117190604291.jpg.chip.jpg,78,0,1
14801,UTKFace/25_0_1_20170116220224657.jpg.chip.jpg,25,0,1
14802,UTKFace/50_1_0_20170117174644414.jpg.chip.jpg,50,1,0
14803,UTKFace/32_1_2_20170116184058376.jpg.chip.jpg,32,1,2
14804,UTKFace/53_0_3_20170119201406708.jpg.chip.jpg,53,0,3
14805,UTKFace/26_1_1_20170116165630173.jpg.chip.jpg,26,1,1
14806,UTKFace/4_0_0_20170110213325187.jpg.chip.jpg,4,0,0
14807,UTKFace/49_1_3_20170109140923740.jpg.chip.jpg,49,1,3
14808,UTKFace/26_0_3_20170119183334094.jpg.chip.jpg,26,0,3
14809,UTKFace/45_0_0_20170119204119581.jpg.chip.jpg,45,0,0
14810,UTKFace/36_1_3_20170117162455051.jpg.chip.jpg,36,1,3
14811,UTKFace/20_1_1_20170116215855605.jpg.chip.jpg,20,1,1
14812,UTKFace/25_0_0_20170117134007900.jpg.chip.jpg,25,0,0
14813,UTKFace/43_0_3_20170119171732975.jpg.chip.jpg,43,0,3
14814,UTKFace/29_0_3_20170119152247249.jpg.chip.jpg,29,0,3
14815,UTKFace/45_0_3_20170119203810871.jpg.chip.jpg,45,0,3
14816,UTKFace/31_0_1_20170116143032562.jpg.chip.jpg,31,0,1
14817,UTKFace/50_0_3_20170119205546104.jpg.chip.jpg,50,0,3
14818,UTKFace/27_1_0_20170117202228246.jpg.chip.jpg,27,1,0
14819,UTKFace/59_1_3_20170109134346011.jpg.chip.jpg,59,1,3
14820,UTKFace/58_0_1_20170113190411755.jpg.chip.jpg,58,0,1
14821,UTKFace/58_1_1_20170117194028702.jpg.chip.jpg,58,1,1
14822,UTKFace/21_1_0_20170112233431458.jpg.chip.jpg,21,1,0
14823,UTKFace/15_1_2_20161219193333691.jpg.chip.jpg,15,1,2
14824,UTKFace/14_0_0_20170110232523770.jpg.chip.jpg,14,0,0
14825,UTKFace/40_0_0_20170117131053164.jpg.chip.jpg,40,0,0
14826,UTKFace/53_1_0_20170110122530359.jpg.chip.jpg,53,1,0
14827,UTKFace/26_1_3_20170104235414180.jpg.chip.jpg,26,1,3
14828,UTKFace/10_1_0_20170109205003280.jpg.chip.jpg,10,1,0
14829,UTKFace/40_0_0_20170105172617405.jpg.chip.jpg,40,0,0
14830,UTKFace/1_0_2_20161219190831555.jpg.chip.jpg,1,0,2
14831,UTKFace/23_1_1_20170113010457776.jpg.chip.jpg,23,1,1
14832,UTKFace/29_1_2_20170116192058227.jpg.chip.jpg,29,1,2
14833,UTKFace/52_0_0_20170120222924114.jpg.chip.jpg,52,0,0
14834,UTKFace/25_1_2_20170116165500425.jpg.chip.jpg,25,1,2
14835,UTKFace/18_1_0_20170109213103958.jpg.chip.jpg,18,1,0
14836,UTKFace/21_1_4_20170103224431735.jpg.chip.jpg,21,1,4
14837,UTKFace/8_0_0_20170110215342047.jpg.chip.jpg,8,0,0
14838,UTKFace/54_0_4_20170104212531845.jpg.chip.jpg,54,0,4
14839,UTKFace/26_0_2_20170116175439275.jpg.chip.jpg,26,0,2
14840,UTKFace/15_1_0_20170109213511851.jpg.chip.jpg,15,1,0
14841,UTKFace/40_0_0_20170116235733229.jpg.chip.jpg,40,0,0
14842,UTKFace/65_1_3_20170109143047483.jpg.chip.jpg,65,1,3
14843,UTKFace/26_1_1_20170116160247500.jpg.chip.jpg,26,1,1
14844,UTKFace/27_1_3_20170104220643526.jpg.chip.jpg,27,1,3
14845,UTKFace/16_1_3_20170104012449865.jpg.chip.jpg,16,1,3
14846,UTKFace/40_0_3_20170119151114678.jpg.chip.jpg,40,0,3
14847,UTKFace/50_0_1_20170113152855753.jpg.chip.jpg,50,0,1
14848,UTKFace/50_0_0_20170117135339136.jpg.chip.jpg,50,0,0
14849,UTKFace/78_0_0_20170111222218304.jpg.chip.jpg,78,0,0
14850,UTKFace/61_0_0_20170120225152569.jpg.chip.jpg,61,0,0
14851,UTKFace/1_1_2_20161219201159932.jpg.chip.jpg,1,1,2
14852,UTKFace/50_0_1_20170117175738076.jpg.chip.jpg,50,0,1
14853,UTKFace/54_0_3_20170119210222264.jpg.chip.jpg,54,0,3
14854,UTKFace/30_1_1_20170117123854164.jpg.chip.jpg,30,1,1
14855,UTKFace/35_0_4_20170117204336319.jpg.chip.jpg,35,0,4
14856,UTKFace/14_1_0_20170109212518607.jpg.chip.jpg,14,1,0
14857,UTKFace/62_0_0_20170111203756842.jpg.chip.jpg,62,0,0
14858,UTKFace/80_1_0_20170110143302067.jpg.chip.jpg,80,1,0
14859,UTKFace/25_0_3_20170104230516489.jpg.chip.jpg,25,0,3
14860,UTKFace/10_0_1_20170110220507258.jpg.chip.jpg,10,0,1
14861,UTKFace/26_1_3_20170119192406609.jpg.chip.jpg,26,1,3
14862,UTKFace/35_0_1_20170117175744492.jpg.chip.jpg,35,0,1
14863,UTKFace/24_1_2_20170103212931444.jpg.chip.jpg,24,1,2
14864,UTKFace/8_1_0_20170109202407288.jpg.chip.jpg,8,1,0
14865,UTKFace/7_0_0_20170110225222391.jpg.chip.jpg,7,0,0
14866,UTKFace/62_0_0_20170120224623104.jpg.chip.jpg,62,0,0
14867,UTKFace/1_0_2_20161219194800523.jpg.chip.jpg,1,0,2
14868,UTKFace/28_1_2_20170104020746876.jpg.chip.jpg,28,1,2
14869,UTKFace/18_0_0_20170117175643037.jpg.chip.jpg,18,0,0
14870,UTKFace/41_1_4_20170104204946628.jpg.chip.jpg,41,1,4
14871,UTKFace/1_0_2_20161219200052700.jpg.chip.jpg,1,0,2
14872,UTKFace/80_0_0_20170111205921074.jpg.chip.jpg,80,0,0
14873,UTKFace/22_0_0_20170117193916436.jpg.chip.jpg,22,0,0
14874,UTKFace/4_1_1_20170117202024231.jpg.chip.jpg,4,1,1
14875,UTKFace/40_1_1_20170113001848827.jpg.chip.jpg,40,1,1
14876,UTKFace/36_1_1_20170116174213892.jpg.chip.jpg,36,1,1
14877,UTKFace/38_1_1_20170113001403081.jpg.chip.jpg,38,1,1
14878,UTKFace/26_0_1_20170117201415686.jpg.chip.jpg,26,0,1
14879,UTKFace/45_0_3_20170119184144631.jpg.chip.jpg,45,0,3
14880,UTKFace/26_0_2_20170119184055239.jpg.chip.jpg,26,0,2
14881,UTKFace/36_0_4_20170117183138902.jpg.chip.jpg,36,0,4
14882,UTKFace/16_0_0_20170110231553413.jpg.chip.jpg,16,0,0
14883,UTKFace/21_1_2_20170103201741359.jpg.chip.jpg,21,1,2
14884,UTKFace/31_1_0_20170103182536130.jpg.chip.jpg,31,1,0
14885,UTKFace/62_1_2_20170105174732894.jpg.chip.jpg,62,1,2
14886,UTKFace/21_1_1_20170113005736069.jpg.chip.jpg,21,1,1
14887,UTKFace/26_0_1_20170113133847367.jpg.chip.jpg,26,0,1
14888,UTKFace/24_1_0_20170117150538420.jpg.chip.jpg,24,1,0
14889,UTKFace/28_0_0_20170117180430030.jpg.chip.jpg,28,0,0
14890,UTKFace/30_0_0_20170117181118268.jpg.chip.jpg,30,0,0
14891,UTKFace/26_0_3_20170104230413577.jpg.chip.jpg,26,0,3
14892,UTKFace/25_1_1_20170117192036085.jpg.chip.jpg,25,1,1
14893,UTKFace/1_0_2_20161219151123435.jpg.chip.jpg,1,0,2
14894,UTKFace/50_0_0_20170117154624362.jpg.chip.jpg,50,0,0
14895,UTKFace/46_0_0_20170109012425702.jpg.chip.jpg,46,0,0
14896,UTKFace/8_1_0_20170109205311048.jpg.chip.jpg,8,1,0
14897,UTKFace/25_1_0_20170117191541627.jpg.chip.jpg,25,1,0
14898,UTKFace/45_0_0_20170104172836234.jpg.chip.jpg,45,0,0
14899,UTKFace/40_0_2_20170113190426313.jpg.chip.jpg,40,0,2
14900,UTKFace/10_0_4_20170103201924664.jpg.chip.jpg,10,0,4
14901,UTKFace/58_0_0_20170120134510215.jpg.chip.jpg,58,0,0
14902,UTKFace/40_0_0_20170117154520771.jpg.chip.jpg,40,0,0
14903,UTKFace/29_1_0_20170104172544539.jpg.chip.jpg,29,1,0
14904,UTKFace/17_1_0_20170104011923497.jpg.chip.jpg,17,1,0
14905,UTKFace/35_1_3_20170104223440424.jpg.chip.jpg,35,1,3
14906,UTKFace/40_1_0_20170104172853980.jpg.chip.jpg,40,1,0
14907,UTKFace/38_0_3_20170117184516041.jpg.chip.jpg,38,0,3
14908,UTKFace/22_0_1_20170114033213586.jpg.chip.jpg,22,0,1
14909,UTKFace/74_0_0_20170120224009436.jpg.chip.jpg,74,0,0
14910,UTKFace/60_0_0_20170103182814970.jpg.chip.jpg,60,0,0
14911,UTKFace/60_1_0_20170110140900329.jpg.chip.jpg,60,1,0
14912,UTKFace/54_0_3_20170104202315035.jpg.chip.jpg,54,0,3
14913,UTKFace/75_0_2_20170112220535400.jpg.chip.jpg,75,0,2
14914,UTKFace/58_0_0_20170111210633610.jpg.chip.jpg,58,0,0
14915,UTKFace/29_0_3_20170119195313651.jpg.chip.jpg,29,0,3
14916,UTKFace/80_0_0_20170111211324676.jpg.chip.jpg,80,0,0
14917,UTKFace/53_0_0_20170111202020510.jpg.chip.jpg,53,0,0
14918,UTKFace/30_1_4_20170109135421119.jpg.chip.jpg,30,1,4
14919,UTKFace/21_1_1_20170112231905070.jpg.chip.jpg,21,1,1
14920,UTKFace/20_1_4_20170103233719339.jpg.chip.jpg,20,1,4
14921,UTKFace/6_1_3_20161220222420627.jpg.chip.jpg,6,1,3
14922,UTKFace/56_0_0_20170120222907250.jpg.chip.jpg,56,0,0
14923,UTKFace/2_0_2_20161219211913310.jpg.chip.jpg,2,0,2
14924,UTKFace/60_0_2_20170116190207532.jpg.chip.jpg,60,0,2
14925,UTKFace/44_0_1_20170117163236613.jpg.chip.jpg,44,0,1
14926,UTKFace/10_0_0_20170110224416035.jpg.chip.jpg,10,0,0
14927,UTKFace/52_0_0_20170104212238236.jpg.chip.jpg,52,0,0
14928,UTKFace/54_1_1_20170117204543384.jpg.chip.jpg,54,1,1
14929,UTKFace/2_0_0_20170109191327945.jpg.chip.jpg,2,0,0
14930,UTKFace/17_0_0_20170116182812470.jpg.chip.jpg,17,0,0
14931,UTKFace/27_0_1_20170116001246691.jpg.chip.jpg,27,0,1
14932,UTKFace/26_1_2_20170116184735190.jpg.chip.jpg,26,1,2
14933,UTKFace/42_1_1_20170113005712902.jpg.chip.jpg,42,1,1
14934,UTKFace/36_1_1_20170117135855155.jpg.chip.jpg,36,1,1
14935,UTKFace/26_0_1_20170117152256332.jpg.chip.jpg,26,0,1
14936,UTKFace/26_1_0_20170104165749289.jpg.chip.jpg,26,1,0
14937,UTKFace/27_0_0_20170116204126806.jpg.chip.jpg,27,0,0
14938,UTKFace/26_1_1_20170112210330228.jpg.chip.jpg,26,1,1
14939,UTKFace/28_0_2_20170116162328748.jpg.chip.jpg,28,0,2
14940,UTKFace/26_1_1_20170112213308487.jpg.chip.jpg,26,1,1
14941,UTKFace/63_1_0_20170110160643860.jpg.chip.jpg,63,1,0
14942,UTKFace/58_0_0_20170104002241806.jpg.chip.jpg,58,0,0
14943,UTKFace/21_0_3_20170119154219118.jpg.chip.jpg,21,0,3
14944,UTKFace/39_1_3_20170117141047098.jpg.chip.jpg,39,1,3
14945,UTKFace/26_1_1_20170112213031047.jpg.chip.jpg,26,1,1
14946,UTKFace/17_1_0_20170104013458371.jpg.chip.jpg,17,1,0
14947,UTKFace/45_0_3_20170119204138943.jpg.chip.jpg,45,0,3
14948,UTKFace/47_1_0_20170117140025374.jpg.chip.jpg,47,1,0
14949,UTKFace/26_0_3_20170119180815126.jpg.chip.jpg,26,0,3
14950,UTKFace/54_0_3_20170119211333849.jpg.chip.jpg,54,0,3
14951,UTKFace/12_1_1_20170109204809866.jpg.chip.jpg,12,1,1
14952,UTKFace/38_1_1_20170116154709016.jpg.chip.jpg,38,1,1
14953,UTKFace/70_0_0_20170120222625010.jpg.chip.jpg,70,0,0
14954,UTKFace/47_0_0_20170104211822836.jpg.chip.jpg,47,0,0
14955,UTKFace/25_0_1_20170113150958863.jpg.chip.jpg,25,0,1
14956,UTKFace/32_1_1_20170113000615118.jpg.chip.jpg,32,1,1
14957,UTKFace/26_1_3_20170117173617814.jpg.chip.jpg,26,1,3
14958,UTKFace/52_1_0_20170117161058646.jpg.chip.jpg,52,1,0
14959,UTKFace/45_0_1_20170116204403032.jpg.chip.jpg,45,0,1
14960,UTKFace/82_0_2_20170112224626730.jpg.chip.jpg,82,0,2
14961,UTKFace/53_0_0_20170104212348773.jpg.chip.jpg,53,0,0
14962,UTKFace/50_0_2_20170117000150652.jpg.chip.jpg,50,0,2
14963,UTKFace/4_0_2_20170110213551318.jpg.chip.jpg,4,0,2
14964,UTKFace/31_1_0_20170109002639441.jpg.chip.jpg,31,1,0
14965,UTKFace/21_1_0_20170114032157249.jpg.chip.jpg,21,1,0
14966,UTKFace/29_0_4_20170103235130284.jpg.chip.jpg,29,0,4
14967,UTKFace/31_1_1_20170112222202714.jpg.chip.jpg,31,1,1
14968,UTKFace/26_1_1_20170117174116677.jpg.chip.jpg,26,1,1
14969,UTKFace/34_1_1_20170117132708007.jpg.chip.jpg,34,1,1
14970,UTKFace/30_1_0_20170117170803122.jpg.chip.jpg,30,1,0
14971,UTKFace/32_0_1_20170113151436071.jpg.chip.jpg,32,0,1
14972,UTKFace/40_0_2_20170116191436037.jpg.chip.jpg,40,0,2
